,2021_10_05,,,,2021_10_12,,,,2021_10_19,,,,2021_10_26,,,,2021_11_02,,,,2021_11_09,,,,2021_11_16,,,,,,,
Time,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,TECH,dTECH,PARK,dPARK,AVG(TECH),dAVG(TECH),AVG(PARK),dAVG(PARK)
16:09,758,1,1140,5,110,4,193,6,185,11,262,2,773,0,1358,1,317,10,305,10,309,2,295,1,564,8,345,7,431,5,557,5
16:10,758,0,1141,1,109,-1,203,10,199,14,272,10,773,0,1358,0,326,9,315,10,313,4,301,6,576,12,349,4,436,5,563,6
16:11,759,1,1145,4,111,2,210,7,203,4,280,8,773,0,1358,0,332,6,319,4,316,3,307,6,577,1,355,6,439,2,568,5
16:12,759,0,1146,1,118,7,219,9,210,7,281,1,773,0,1358,0,336,4,319,0,321,5,313,6,581,4,363,8,443,4,571,4
16:13,762,3,1146,0,130,12,227,8,217,7,289,8,773,0,1358,0,339,3,322,3,328,7,319,6,590,9,367,4,448,6,575,4
16:14,762,0,1146,0,135,5,234,7,224,7,294,5,773,0,1357,-1,342,3,326,4,333,5,328,9,594,4,369,2,452,3,579,4
16:15,762,0,1148,2,149,14,242,8,224,0,295,1,775,2,1357,0,345,3,328,2,334,1,326,-2,595,1,374,5,455,3,581,2
16:16,764,2,1151,3,159,10,242,0,226,2,304,9,775,0,1358,1,348,3,336,8,337,3,330,4,600,5,380,6,458,4,586,4
16:17,764,0,1152,1,170,11,246,4,231,5,315,11,775,0,1358,0,351,3,346,10,338,1,331,1,605,5,389,9,462,4,591,5
16:18,765,1,1153,1,178,8,255,9,232,1,319,4,776,1,1359,1,353,2,352,6,338,0,330,-1,607,2,392,3,464,2,594,3
16:19,768,3,1156,3,186,8,261,6,235,3,320,1,776,0,1359,0,353,0,358,6,338,0,331,1,613,6,393,1,467,3,597,3
16:20,771,3,1157,1,194,8,266,5,237,2,328,8,776,0,1359,0,353,0,364,6,340,2,336,5,616,3,396,3,470,3,601,4
16:21,778,7,1158,1,198,4,268,2,239,2,327,-1,776,0,1359,0,353,0,369,5,341,1,338,2,620,4,401,5,472,3,603,2
16:22,783,5,1160,2,204,6,271,3,243,4,328,1,776,0,1359,0,356,3,370,1,341,0,337,-1,625,5,404,3,475,3,604,1
16:23,785,2,1161,1,208,4,276,5,245,2,330,2,776,0,1359,0,355,-1,374,4,346,5,342,5,629,4,407,3,478,2,607,3
16:24,788,3,1163,2,210,2,288,12,251,6,333,3,777,1,1359,0,358,3,377,3,348,2,345,3,633,4,407,0,481,3,610,3
16:25,788,0,1166,3,219,9,288,0,253,2,337,4,777,0,1359,0,360,2,379,2,351,3,348,3,633,0,412,5,483,2,613,2
16:26,790,2,1165,-1,221,2,291,3,256,3,338,1,777,0,1361,2,362,2,378,-1,354,3,349,1,637,4,414,2,485,2,614,1
16:27,791,1,1169,4,224,3,290,-1,260,4,339,1,777,0,1362,1,361,-1,377,-1,356,2,349,0,638,1,415,1,487,1,614,1
16:28,793,2,1172,3,229,5,293,3,262,2,339,0,777,0,1362,0,362,1,382,5,355,-1,353,4,639,1,417,2,488,1,617,2
16:29,793,0,1172,0,228,-1,297,4,267,5,339,0,777,0,1362,0,366,4,386,4,356,1,354,1,640,1,415,-2,490,1,618,1
16:30,795,2,1175,3,229,1,303,6,269,2,341,2,777,0,1362,0,367,1,387,1,357,1,354,0,644,4,413,-2,491,2,619,1
16:31,795,0,1178,3,232,3,307,4,271,2,341,0,777,0,1362,0,368,1,388,1,358,1,357,3,644,0,413,0,492,1,621,2
16:32,795,0,1179,1,237,5,315,8,272,1,341,0,777,0,1363,1,367,-1,392,4,360,2,359,2,645,1,411,-2,493,1,623,2
16:33,795,0,1181,2,237,0,320,5,273,1,343,2,777,0,1363,0,373,6,392,0,362,2,359,0,648,3,415,4,495,2,625,2
16:34,798,3,1185,4,238,1,321,1,271,-2,344,1,776,-1,1363,0,374,1,396,4,362,0,358,-1,649,1,416,1,495,0,626,1
16:35,798,0,1186,1,236,-2,326,5,272,1,345,1,775,-1,1364,1,374,0,395,-1,362,0,363,5,649,0,416,0,495,0,628,2
16:36,798,0,1189,3,238,2,328,2,273,1,345,0,775,0,1364,0,374,0,394,-1,360,-2,369,6,651,2,418,2,496,0,630,2
16:37,798,0,1191,2,241,3,329,1,274,1,346,1,775,0,1364,0,373,-1,393,-1,362,2,370,1,654,3,421,3,497,1,631,1
16:38,801,3,1191,0,242,1,331,2,274,0,349,3,775,0,1365,1,371,-2,394,1,366,4,372,2,654,0,420,-1,498,1,632,1
16:39,801,0,1194,3,241,-1,332,1,275,1,355,6,775,0,1365,0,372,1,396,2,369,3,372,0,656,2,424,4,498,1,634,2
16:40,803,2,1197,3,241,0,335,3,277,2,358,3,775,0,1364,-1,374,2,398,2,370,1,375,3,658,2,428,4,500,1,636,2
16:41,803,0,1202,5,244,3,335,0,280,3,358,0,775,0,1365,1,376,2,401,3,376,6,379,4,660,2,431,3,502,2,639,2
16:42,804,1,1202,0,245,1,335,0,280,0,362,4,775,0,1364,-1,376,0,399,-2,379,3,384,5,661,1,437,6,503,1,640,2
16:43,804,0,1205,3,246,1,335,0,282,2,364,2,775,0,1364,0,377,1,402,3,381,2,387,3,665,4,439,2,504,1,642,2
16:44,805,1,1206,1,249,3,337,2,283,1,369,5,775,0,1364,0,378,1,417,15,386,5,394,7,666,1,441,2,506,2,647,5
16:45,808,3,1210,4,247,-2,338,1,286,3,372,3,775,0,1364,0,378,0,420,3,386,0,400,6,667,1,444,3,507,1,650,3
16:46,811,3,1212,2,248,1,339,1,288,2,376,4,775,0,1364,0,381,3,420,0,390,4,406,6,668,1,449,5,509,2,652,3
16:48,811,0,1214,2,250,2,340,1,290,2,379,3,776,1,1364,0,386,5,425,5,395,5,406,0,671,3,454,5,511,3,655,2
16:49,811,0,1217,3,254,4,342,2,290,0,387,8,776,0,1362,-2,391,5,432,7,397,2,410,4,674,3,461,7,513,2,659,4
16:50,813,2,1220,3,254,0,347,5,288,-2,393,6,776,0,1364,2,393,2,434,2,398,1,411,1,677,3,462,1,514,1,662,3
16:51,816,3,1224,4,256,2,355,8,289,1,392,-1,776,0,1364,0,395,2,436,2,399,1,410,-1,681,4,463,1,516,2,663,2
16:52,817,1,1226,2,256,0,357,2,291,2,393,1,776,0,1364,0,399,4,439,3,403,4,415,5,683,2,463,0,518,2,665,2
16:53,820,3,1227,1,259,3,362,5,296,5,400,7,776,0,1365,1,403,4,442,3,403,0,418,3,687,4,467,4,521,3,669,3
16:54,822,2,1230,3,259,0,366,4,296,0,407,7,775,-1,1365,0,404,1,448,6,406,3,422,4,689,2,471,4,522,1,673,4
16:55,822,0,1231,1,259,0,368,2,302,6,410,3,775,0,1365,0,407,3,449,1,408,2,427,5,690,1,475,4,523,2,675,2
16:56,824,2,1235,4,259,0,368,0,305,3,416,6,775,0,1364,-1,407,0,450,1,410,2,430,3,691,1,479,4,524,1,677,2
16:57,825,1,1237,2,258,-1,374,6,309,4,425,9,775,0,1363,-1,409,2,454,4,409,-1,433,3,691,0,480,1,525,1,681,3
16:58,825,0,1237,0,262,4,376,2,312,3,431,6,774,-1,1363,0,410,1,459,5,413,4,436,3,694,3,480,0,527,2,683,2
16:59,825,0,1237,0,263,1,383,7,318,6,432,1,775,1,1363,0,414,4,459,0,414,1,437,1,696,2,480,0,529,2,684,1
17:00,826,1,1241,4,264,1,385,2,318,0,432,0,775,0,1362,-1,416,2,459,0,415,1,436,-1,699,3,488,8,530,1,686,2
17:01,826,0,1242,1,268,4,390,5,320,2,434,2,775,0,1363,1,415,-1,460,1,420,5,441,5,699,0,492,4,532,1,689,3
17:02,827,1,1244,2,271,3,391,1,326,6,432,-2,775,0,1363,0,419,4,462,2,423,3,448,7,699,0,496,4,534,2,691,2
17:03,827,0,1246,2,280,9,392,1,329,3,436,4,775,0,1363,0,421,2,467,5,424,1,453,5,700,1,498,2,537,2,694,3
17:04,827,0,1247,1,280,0,394,2,329,0,440,4,775,0,1363,0,422,1,470,3,428,4,455,2,700,0,502,4,537,1,696,2
17:05,829,2,1248,1,282,2,395,1,331,2,445,5,775,0,1361,-2,423,1,475,5,430,2,454,-1,702,2,509,7,539,2,698,2
17:06,832,3,1248,0,284,2,395,0,330,-1,443,-2,776,1,1362,1,422,-1,478,3,427,-3,459,5,705,3,509,0,539,1,699,1
17:07,832,0,1250,2,285,1,396,1,330,0,449,6,776,0,1362,0,425,3,478,0,430,3,461,2,707,2,513,4,541,1,701,2
17:08,832,0,1252,2,284,-1,400,4,333,3,450,1,776,0,1363,1,427,2,480,2,434,4,469,8,711,4,514,1,542,2,704,3
17:09,833,1,1252,0,284,0,399,-1,335,2,453,3,775,-1,1364,1,432,5,482,2,436,2,469,0,713,2,516,2,544,2,705,1
17:10,833,0,1252,0,287,3,399,0,334,-1,455,2,776,1,1366,2,431,-1,491,9,438,2,473,4,716,3,516,0,545,1,707,2
17:11,832,-1,1252,0,290,3,403,4,337,3,456,1,776,0,1366,0,433,2,492,1,437,-1,481,8,717,1,515,-1,546,1,709,2
17:12,832,0,1252,0,292,2,409,6,340,3,458,2,776,0,1366,0,436,3,491,-1,438,1,486,5,719,2,519,4,548,2,712,2
17:13,833,1,1254,2,290,-2,412,3,340,0,459,1,777,1,1368,2,440,4,490,-1,438,0,487,1,723,4,522,3,549,1,713,2
17:14,833,0,1254,0,291,1,411,-1,339,-1,466,7,778,1,1368,0,439,-1,494,4,438,0,489,2,727,4,521,-1,549,1,715,2
17:15,833,0,1254,0,292,1,412,1,341,2,463,-3,778,0,1368,0,442,3,498,4,439,1,492,3,729,2,525,4,551,1,716,1
17:16,833,0,1254,0,294,2,414,2,344,3,465,2,779,1,1366,-2,448,6,495,-3,436,-3,496,4,731,2,525,0,552,2,716,0
17:17,833,0,1255,1,295,1,417,3,341,-3,464,-1,779,0,1366,0,447,-1,500,5,441,5,502,6,733,2,528,3,553,1,719,2
17:18,833,0,1254,-1,298,3,419,2,348,7,464,0,781,2,1365,-1,447,0,502,2,447,6,505,3,736,3,533,5,556,3,720,1
17:19,834,1,1254,0,299,1,417,-2,353,5,463,-1,781,0,1365,0,447,0,501,-1,451,4,505,0,736,0,536,3,557,2,720,0
17:20,835,1,1254,0,306,7,416,-1,354,1,460,-3,781,0,1365,0,450,3,506,5,453,2,506,1,738,2,539,3,560,2,721,1
17:21,835,0,1254,0,304,-2,418,2,354,0,460,0,783,2,1365,0,449,-1,509,3,456,3,505,-1,738,0,542,3,560,0,722,1
17:22,835,0,1254,0,308,4,421,3,356,2,460,0,784,1,1367,2,448,-1,506,-3,460,4,502,-3,739,1,540,-2,561,2,721,0
17:23,835,0,1254,0,310,2,425,4,354,-2,461,1,784,0,1367,0,450,2,510,4,464,4,508,6,743,4,537,-3,563,1,723,2
17:24,835,0,1255,1,311,1,429,4,356,2,468,7,784,0,1367,0,448,-2,513,3,464,0,514,6,744,1,537,0,563,0,726,3
17:25,835,0,1255,0,313,2,428,-1,357,1,473,5,784,0,1367,0,451,3,516,3,464,0,514,0,749,5,535,-2,565,2,727,1
17:26,836,1,1256,1,318,5,428,0,359,2,478,5,785,1,1367,0,458,7,519,3,467,3,514,0,751,2,539,4,568,3,729,2
17:27,837,1,1256,0,320,2,425,-3,361,2,479,1,785,0,1367,0,458,0,524,5,471,4,514,0,757,6,535,-4,570,2,729,0
17:28,837,0,1256,0,318,-2,428,3,364,3,483,4,786,1,1367,0,459,1,526,2,473,2,516,2,761,4,538,3,571,1,731,2
17:29,839,2,1256,0,322,4,430,2,366,2,488,5,786,0,1363,-4,460,1,526,0,478,5,514,-2,766,5,539,1,574,3,731,0
17:30,839,0,1258,2,329,7,433,3,365,-1,494,6,787,1,1363,0,469,9,527,1,480,2,521,7,768,2,547,8,577,3,735,4
17:31,839,0,1259,1,331,2,439,6,370,5,502,8,788,1,1362,-1,471,2,528,1,485,5,530,9,771,3,554,7,579,3,739,4
17:32,839,0,1260,1,334,3,442,3,371,1,504,2,787,-1,1362,0,471,0,530,2,493,8,534,4,774,3,558,4,581,2,741,2
17:33,839,0,1261,1,334,0,442,0,372,1,508,4,787,0,1364,2,476,5,528,-2,494,1,541,7,780,6,558,0,583,2,743,2
17:34,839,0,1260,-1,337,3,446,4,380,8,515,7,788,1,1364,0,481,5,529,1,493,-1,539,-2,780,0,563,5,585,2,745,2
17:35,839,0,1260,0,338,1,445,-1,383,3,520,5,788,0,1366,2,485,4,529,0,501,8,542,3,781,1,568,5,588,2,747,2
17:36,839,0,1260,0,341,3,450,5,382,-1,523,3,788,0,1367,1,490,5,536,7,502,1,543,1,788,7,572,4,590,2,750,3
17:37,839,0,1260,0,343,2,449,-1,384,2,526,3,788,0,1366,-1,492,2,540,4,506,4,543,0,792,4,578,6,592,2,752,2
17:38,839,0,1261,1,348,5,452,3,384,0,530,4,788,0,1366,0,494,2,548,8,508,2,550,7,797,5,579,1,594,2,755,3
17:39,839,0,1262,1,349,1,457,5,390,6,537,7,788,0,1368,2,497,3,550,2,510,2,551,1,801,4,581,2,596,2,758,3
17:40,839,0,1263,1,349,0,462,5,400,10,537,0,787,-1,1368,0,501,4,562,12,517,7,553,2,804,3,579,-2,600,3,761,3
17:41,839,0,1263,0,351,2,467,5,401,1,538,1,788,1,1368,0,507,6,572,10,520,3,551,-2,809,5,581,2,602,3,763,2
17:42,839,0,1263,0,355,4,473,6,410,9,536,-2,788,0,1369,1,511,4,571,-1,522,2,546,-5,811,2,581,0,605,3,763,0
17:43,839,0,1262,-1,358,3,477,4,412,2,538,2,788,0,1369,0,515,4,574,3,526,4,549,3,811,0,583,2,607,2,765,2
17:44,839,0,1262,0,365,7,487,10,418,6,546,8,788,0,1370,1,517,2,576,2,526,0,552,3,815,4,593,10,610,3,769,5
17:45,839,0,1262,0,367,2,493,6,427,9,550,4,788,0,1371,1,525,8,589,13,525,-1,553,1,821,6,601,8,613,3,774,5
17:46,839,0,1262,0,370,3,499,6,429,2,551,1,788,0,1371,0,531,6,589,0,527,2,552,-1,824,3,607,6,615,2,776,2
17:47,839,0,1261,-1,377,7,503,4,432,3,551,0,788,0,1371,0,534,3,594,5,530,3,551,-1,826,2,612,5,618,3,778,2
17:48,839,0,1261,0,381,4,504,1,435,3,553,2,788,0,1371,0,535,1,599,5,527,-3,545,-6,826,0,609,-3,619,1,777,0
17:49,839,0,1261,0,389,8,504,0,434,-1,552,-1,788,0,1371,0,539,4,600,1,531,4,547,2,829,3,613,4,621,3,778,1
17:50,840,1,1261,0,387,-2,506,2,439,5,547,-5,789,1,1371,0,537,-2,601,1,530,-1,545,-2,829,0,609,-4,622,0,777,-1
17:51,840,0,1264,3,397,10,508,2,443,4,548,1,789,0,1372,1,538,1,605,4,531,1,544,-1,832,3,607,-2,624,3,778,1
17:52,840,0,1265,1,399,2,508,0,442,-1,545,-3,789,0,1372,0,541,3,605,0,531,0,544,0,833,1,607,0,625,1,778,0
17:53,840,0,1267,2,401,2,512,4,442,0,541,-4,789,0,1372,0,542,1,606,1,528,-3,548,4,837,4,609,2,626,1,779,1
17:54,842,2,1269,2,406,5,514,2,442,0,544,3,789,0,1373,1,542,0,602,-4,532,4,549,1,840,3,606,-3,628,2,780,0
17:55,843,1,1270,1,408,2,515,1,445,3,546,2,790,1,1373,0,542,0,599,-3,535,3,546,-3,840,0,606,0,629,1,779,0
17:56,843,0,1270,0,411,3,510,-5,446,1,547,1,791,1,1373,0,543,1,596,-3,534,-1,544,-2,840,0,602,-4,630,1,777,-2
17:57,844,1,1272,2,410,-1,510,0,443,-3,545,-2,792,1,1374,1,547,4,595,-1,535,1,541,-3,845,5,600,-2,631,1,777,-1
17:58,844,0,1272,0,409,-1,506,-4,443,0,542,-3,792,0,1374,0,548,1,590,-5,533,-2,541,0,846,1,604,4,631,0,776,-1
17:59,844,0,1272,0,412,3,505,-1,446,3,542,0,792,0,1374,0,551,3,588,-2,532,-1,539,-2,848,2,601,-3,632,1,774,-1
18:00,844,0,1272,0,417,5,504,-1,446,0,546,4,792,0,1374,0,554,3,589,1,528,-4,539,0,848,0,601,0,633,1,775,1
18:01,844,0,1272,0,414,-3,499,-5,445,-1,548,2,792,0,1375,1,557,3,591,2,529,1,540,1,850,2,602,1,633,0,775,0
18:02,844,0,1274,2,414,0,496,-3,444,-1,548,0,792,0,1376,1,556,-1,591,0,527,-2,538,-2,851,1,596,-6,633,0,774,-1
18:03,844,0,1273,-1,413,-1,496,0,441,-3,548,0,792,0,1377,1,554,-2,596,5,529,2,539,1,852,1,595,-1,632,0,775,1
18:04,845,1,1275,2,415,2,492,-4,440,-1,548,0,792,0,1377,0,552,-2,594,-2,530,1,537,-2,851,-1,597,2,632,0,774,-1
18:05,845,0,1275,0,414,-1,492,0,437,-3,544,-4,793,1,1377,0,552,0,593,-1,529,-1,538,1,853,2,597,0,632,0,774,-1
18:06,845,0,1275,0,413,-1,489,-3,437,0,543,-1,794,1,1376,-1,553,1,593,0,528,-1,539,1,854,1,597,0,632,0,773,-1
18:07,845,0,1275,0,412,-1,486,-3,438,1,540,-3,793,-1,1376,0,553,0,593,0,532,4,536,-3,855,1,598,1,633,1,772,-1
18:08,846,1,1276,1,419,7,486,0,438,0,537,-3,793,0,1376,0,553,0,593,0,532,0,540,4,853,-2,592,-6,633,1,771,-1
18:09,846,0,1278,2,419,0,486,0,440,2,535,-2,793,0,1376,0,555,2,597,4,531,-1,542,2,854,1,593,1,634,1,772,1
18:10,846,0,1278,0,417,-2,486,0,440,0,536,1,794,1,1375,-1,557,2,600,3,533,2,541,-1,857,3,592,-1,635,1,773,0
18:11,846,0,1279,1,416,-1,487,1,440,0,536,0,795,1,1375,0,556,-1,601,1,533,0,542,1,857,0,590,-2,635,0,773,0
18:12,846,0,1280,1,416,0,485,-2,440,0,538,2,795,0,1375,0,558,2,602,1,534,1,544,2,859,2,589,-1,635,1,773,0
18:13,846,0,1279,-1,416,0,489,4,443,3,536,-2,796,1,1375,0,559,1,603,1,534,0,541,-3,862,3,589,0,637,1,773,0
18:14,847,1,1280,1,412,-4,487,-2,446,3,538,2,796,0,1376,1,558,-1,606,3,534,0,545,4,863,1,594,5,637,0,775,2
18:15,847,0,1280,0,416,4,491,4,447,1,537,-1,797,1,1376,0,557,-1,604,-2,532,-2,547,2,863,0,592,-2,637,0,775,0
18:16,847,0,1280,0,415,-1,489,-2,447,0,541,4,797,0,1376,0,557,0,604,0,532,0,548,1,865,2,598,6,637,0,825,49
18:17,847,0,1280,0,414,-1,489,0,451,4,545,4,798,1,1376,0,562,5,606,2,532,0,552,4,866,1,599,1,639,1,826,2
18:18,846,-1,1279,-1,416,2,492,3,452,1,543,-2,798,0,1376,0,562,0,609,3,530,-2,555,3,867,1,604,5,639,0,828,1
18:19,846,0,1280,1,417,1,491,-1,454,2,546,3,798,0,1376,0,563,1,610,1,529,-1,555,0,869,2,605,1,639,1,829,1
18:20,846,0,1280,0,416,-1,496,5,454,0,544,-2,798,0,1377,1,564,1,610,0,530,1,555,0,870,1,605,0,640,0,829,0
18:21,847,1,1280,0,417,1,497,1,454,0,545,1,798,0,1376,-1,564,0,613,3,529,-1,558,3,870,0,608,3,640,0,830,2
18:22,847,0,1280,0,422,5,501,4,455,1,548,3,798,0,1376,0,569,5,614,1,529,0,561,3,872,2,606,-2,642,2,831,1
18:23,847,0,1280,0,422,0,506,5,458,3,548,0,798,0,1376,0,572,3,617,3,530,1,560,-1,874,2,608,2,643,1,832,1
18:24,847,0,1280,0,426,4,507,1,462,4,549,1,798,0,1377,1,574,2,620,3,531,1,559,-1,875,1,611,3,645,2,833,1
18:25,847,0,1280,0,428,2,510,3,462,0,549,0,798,0,1377,0,575,1,623,3,533,2,559,0,875,0,612,1,645,1,833,1
18:26,847,0,1279,-1,429,1,507,-3,464,2,551,2,798,0,1377,0,575,0,626,3,532,-1,559,0,876,1,611,-1,646,0,834,1
18:27,847,0,1279,0,429,0,507,0,467,3,550,-1,798,0,1377,0,575,0,624,-2,532,0,562,3,876,0,613,2,646,0,834,0
18:28,847,0,1279,0,431,2,510,3,469,2,555,5,799,1,1377,0,575,0,624,0,533,1,562,0,878,2,616,3,647,1,836,1
18:29,847,0,1280,1,433,2,514,4,471,2,555,0,799,0,1377,0,574,-1,627,3,534,1,562,0,879,1,619,3,648,1,837,1
18:30,847,0,1280,0,435,2,513,-1,472,1,558,3,799,0,1377,0,574,0,628,1,536,2,565,3,879,0,619,0,649,1,838,1
18:31,847,0,1280,0,435,0,514,1,473,1,561,3,800,1,1378,1,577,3,627,-1,536,0,564,-1,881,2,618,-1,650,1,838,0
18:32,847,0,1280,0,435,0,515,1,473,0,563,2,800,0,1379,1,579,2,631,4,536,0,565,1,882,1,620,2,650,0,840,2
18:33,847,0,1280,0,436,1,518,3,473,0,565,2,800,0,1379,0,580,1,634,3,536,0,566,1,882,0,626,6,651,0,842,2
18:34,847,0,1280,0,440,4,520,2,473,0,567,2,802,2,1379,0,580,0,637,3,538,2,568,2,884,2,628,2,652,1,843,2
18:35,847,0,1280,0,441,1,520,0,475,2,570,3,802,0,1379,0,581,1,637,0,537,-1,568,0,885,1,629,1,653,1,844,1
18:36,847,0,1280,0,442,1,521,1,476,1,572,2,803,1,1379,0,581,0,639,2,537,0,569,1,885,0,629,0,653,0,845,1
18:37,847,0,1281,1,443,1,525,4,477,1,572,0,803,0,1380,1,582,1,640,1,537,0,570,1,886,1,631,2,654,1,846,1
18:38,847,0,1283,2,444,1,528,3,477,0,573,1,803,0,1380,0,583,1,642,2,538,1,568,-2,887,1,635,4,654,1,847,1
18:39,847,0,1283,0,444,0,531,3,477,0,577,4,804,1,1381,1,583,0,643,1,537,-1,570,2,887,0,638,3,654,0,849,2
18:40,847,0,1283,0,444,0,537,6,477,0,580,3,804,0,1381,0,583,0,643,0,536,-1,570,0,888,1,638,0,654,0,849,1
18:41,847,0,1283,0,443,-1,541,4,481,4,582,2,803,-1,1381,0,582,-1,646,3,534,-2,568,-2,888,0,641,3,654,0,850,1
18:42,847,0,1284,1,445,2,540,-1,485,4,583,1,803,0,1382,1,581,-1,650,4,534,0,568,0,889,1,643,2,655,1,852,2
18:43,847,0,1284,0,445,0,541,1,488,3,583,0,803,0,1381,-1,581,0,651,1,533,-1,569,1,891,2,643,0,655,1,852,0
18:44,848,1,1284,0,444,-1,542,1,488,0,583,0,803,0,1382,1,583,2,652,1,533,0,571,2,892,1,645,2,656,0,853,1
18:45,848,0,1284,0,444,0,542,0,489,1,582,-1,803,0,1383,1,584,1,653,1,533,0,571,0,893,1,645,0,656,0,853,0
18:46,848,0,1284,0,445,1,544,2,489,0,586,4,803,0,1383,0,584,0,654,1,535,2,571,0,893,0,648,3,657,0,854,1
18:47,848,0,1284,0,445,0,547,3,490,1,586,0,803,0,1383,0,583,-1,657,3,533,-2,573,2,895,2,648,0,657,0,855,1
18:48,848,0,1285,1,447,2,548,1,491,1,587,1,803,0,1381,-2,583,0,656,-1,534,1,573,0,896,1,647,-1,657,1,855,0
18:49,848,0,1285,0,448,1,548,0,491,0,587,0,803,0,1380,-1,583,0,658,2,536,2,573,0,896,0,648,1,658,0,855,0
18:50,849,1,1285,0,448,0,549,1,492,1,590,3,805,2,1380,0,584,1,662,4,535,-1,574,1,896,0,649,1,658,1,857,2
18:51,849,0,1285,0,448,0,551,2,492,0,591,1,805,0,1381,1,585,1,662,0,535,0,576,2,897,1,651,2,659,0,858,1
18:52,849,0,1285,0,448,0,552,1,492,0,594,3,804,-1,1382,1,584,-1,663,1,533,-2,576,0,898,1,651,0,658,0,859,1
18:53,,-849,,-1285,448,0,553,1,492,0,597,3,804,0,1382,0,584,0,664,1,533,0,581,5,898,0,651,0,627,-32,775,-84
18:54,,0,,0,448,0,553,0,495,3,600,3,804,0,1382,0,585,1,666,2,533,0,583,2,899,1,650,-1,627,1,776,1
18:55,,0,,0,449,1,555,2,495,0,602,2,803,-1,1382,0,586,1,666,0,534,1,584,1,902,3,649,-1,628,1,777,0
18:56,,0,,0,449,0,555,0,495,0,604,2,802,-1,1382,0,587,1,665,-1,535,1,585,1,903,1,649,0,664,36,777,0
18:57,,0,,0,452,3,556,1,495,0,605,1,802,0,1381,-1,587,0,667,2,535,0,587,2,903,0,652,3,664,0,778,1
18:58,,0,,0,453,1,559,3,495,0,605,0,802,0,1381,0,587,0,669,2,535,0,587,0,904,1,654,2,665,0,779,1
18:59,,0,,0,454,1,563,4,495,0,604,-1,802,0,1380,-1,588,1,672,3,535,0,588,1,904,0,656,2,665,0,780,1
19:00,,0,,0,456,2,567,4,495,0,605,1,802,0,1380,0,588,0,673,1,535,0,591,3,904,0,655,-1,665,0,781,1
19:01,,0,,0,456,0,566,-1,495,0,606,1,802,0,1378,-2,589,1,674,1,535,0,591,0,905,1,656,1,665,0,781,0
19:02,,0,,0,456,0,568,2,497,2,607,1,803,1,1378,0,591,2,676,2,536,1,590,-1,906,1,656,0,667,1,781,0
19:03,,0,,0,456,0,566,-2,497,0,608,1,803,0,1378,0,591,0,676,0,533,-3,590,0,909,3,656,0,667,0,782,0
19:04,,0,,0,459,3,571,5,498,1,608,0,803,0,1378,0,593,2,680,4,532,-1,594,4,910,1,656,0,667,1,783,2
19:05,,0,,0,461,2,570,-1,498,0,610,2,803,0,1378,0,593,0,682,2,531,-1,593,-1,912,2,657,1,667,0,784,1
19:06,,0,,0,461,0,570,0,499,1,610,0,802,-1,1378,0,594,1,684,2,531,0,596,3,913,1,658,1,668,0,785,1
19:07,,0,,0,462,1,570,0,499,0,614,4,802,0,1379,1,593,-1,686,2,531,0,600,4,914,1,659,1,668,0,788,2
19:08,,0,,0,463,1,571,1,500,1,616,2,802,0,1379,0,593,0,689,3,534,3,603,3,914,0,662,3,669,1,790,2
19:09,,0,,0,464,1,570,-1,500,0,619,3,802,0,1380,1,593,0,692,3,534,0,604,1,914,0,664,2,669,0,792,2
19:10,,0,,0,466,2,571,1,501,1,619,0,802,0,1380,0,594,1,693,1,535,1,607,3,914,0,666,2,669,1,793,1
19:11,,0,,0,467,1,573,2,501,0,619,0,802,0,1380,0,595,1,695,2,536,1,607,0,915,1,668,2,670,1,794,1
19:12,,0,,0,467,0,574,1,505,4,621,2,802,0,1380,0,596,1,697,2,537,1,606,-1,916,1,669,1,671,1,795,1
19:13,,0,,0,467,0,578,4,505,0,622,1,802,0,1380,0,598,2,697,0,538,1,607,1,918,2,670,1,672,1,795,1
19:14,,0,,0,469,2,579,1,504,-1,622,0,802,0,1380,0,600,2,702,5,538,0,609,2,919,1,673,3,673,0,797,2
19:15,,0,,0,473,4,580,1,504,0,625,3,802,0,1381,1,601,1,703,1,540,2,611,2,920,1,675,2,673,1,799,2
19:16,,0,,0,475,2,581,1,505,1,628,3,802,0,1382,1,602,1,705,2,540,0,614,3,921,1,677,2,674,1,801,2
19:17,,0,,0,475,0,581,0,507,2,633,5,802,0,1383,1,603,1,707,2,542,2,616,2,922,1,680,3,675,1,804,3
19:18,,0,,0,478,3,583,2,507,0,635,2,802,0,1383,0,604,1,710,3,541,-1,617,1,924,2,681,1,676,0,805,1
19:19,,0,,0,481,3,587,4,510,3,642,7,802,0,1384,1,604,0,716,6,543,2,621,4,926,2,681,0,677,1,809,4
19:20,,0,,0,482,1,588,1,511,1,646,4,802,0,1384,0,604,0,724,8,543,0,624,3,929,3,687,6,678,1,813,4
19:21,,0,,0,482,0,591,3,511,0,647,1,803,1,1383,-1,605,1,724,0,545,2,624,0,931,2,689,2,679,1,813,0
